no,waktu_terima_lokal,seq,ts_epoch_ms,tr_epoch_ms,delay_ms,jitter_ms,delay_valid,time_synced,packet_lost_before_this,n_sent_sejauh_ini,n_received_sejauh_ini,payload_size_bytes,payload_size_bit,elapsed_time_sec,throughput_bps,lat_raw,lon_raw,lat_kf,lon_kf,nav_mode,delivery_status,speed,pwm_l,pwm_r,battery
1049,2026-07-10 16:54:33.155,1588,1783677273000.0,1783677273155.26,155.260009765625,864.9169921875,True,True,0,1049,1049,821,6568,250.590419921875,27808.565076719788,-7.051145,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1050,2026-07-10 16:54:33.173,1589,1783677273000.0,1783677273173.244,173.243896484375,17.98388671875,True,True,0,1050,1050,821,6568,250.60840380859375,27832.77772810591,-7.051145,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1051,2026-07-10 16:54:33.526,1590,1783677273000.0,1783677273525.732,525.73193359375,352.488037109375,True,True,0,1051,1051,815,6520,250.96089184570312,27819.6652420748,-7.051145,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1052,2026-07-10 16:54:33.634,1591,1783677273000.0,1783677273634.325,634.324951171875,108.593017578125,True,True,0,1052,1052,815,6520,251.06948486328125,27833.601537858634,-7.051145,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1053,2026-07-10 16:54:33.768,1592,1783677273000.0,1783677273767.87,767.8701171875,133.545166015625,True,True,0,1053,1053,820,6560,251.20303002929688,27844.918905573035,-7.051143,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1054,2026-07-10 16:54:34.062,1593,1783677274000.0,1783677274061.499,61.4990234375,706.37109375,True,True,0,1054,1054,817,6536,251.49665893554686,27838.39765360172,-7.051143,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1055,2026-07-10 16:54:34.245,1594,1783677274000.0,1783677274245.058,245.05810546875,183.55908203125,True,True,0,1055,1055,820,6560,251.6802180175781,27844.158969659475,-7.051143,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1056,2026-07-10 16:54:34.447,1595,1783677274000.0,1783677274445.724,445.72412109375,200.666015625,True,True,0,1056,1056,817,6536,251.88088403320313,27847.925129067604,-7.051143,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1057,2026-07-10 16:54:34.668,1596,1783677274000.0,1783677274668.148,668.14794921875,222.423828125,True,True,0,1057,1057,817,6536,252.10330786132812,27849.28154874474,-7.051144,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1058,2026-07-10 16:54:35.062,1597,1783677275000.0,1783677275061.458,61.4580078125,606.68994140625,True,True,0,1058,1058,817,6536,252.49661791992187,27831.786650816517,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1059,2026-07-10 16:54:35.168,1598,1783677275000.0,1783677275168.193,168.193115234375,106.735107421875,True,True,0,1059,1059,817,6536,252.60335302734376,27845.90115570868,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1060,2026-07-10 16:54:35.235,1599,1783677275000.0,1783677275235.231,235.23095703125,67.037841796875,True,True,0,1060,1060,816,6528,252.67039086914062,27864.349185442592,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1061,2026-07-10 16:54:35.470,1600,1783677275000.0,1783677275470.564,470.56396484375,235.3330078125,True,True,0,1061,1061,820,6560,252.90572387695312,27864.35946158586,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1062,2026-07-10 16:54:35.676,1601,1783677275000.0,1783677275675.616,675.615966796875,205.052001953125,True,True,0,1062,1062,818,6544,253.11077587890625,27867.640069874375,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1063,2026-07-10 16:54:36.188,1603,1783677276000.0,1783677276187.705,187.705078125,487.910888671875,True,True,0,1063,1063,817,6536,253.62286499023438,27837.14315454897,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1064,2026-07-10 16:54:36.298,1604,1783677276000.0,1783677276297.841,297.841064453125,110.135986328125,True,True,0,1064,1064,817,6536,253.7330009765625,27850.819455104123,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1065,2026-07-10 16:54:36.598,1605,1783677276000.0,1783677276597.839,597.839111328125,299.998046875,True,True,0,1065,1065,816,6528,254.0329990234375,27843.626722477165,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1066,2026-07-10 16:54:36.908,1606,1783677276000.0,1783677276907.548,907.548095703125,309.708984375,True,True,0,1066,1066,816,6528,254.3427080078125,27835.38814795719,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1067,2026-07-10 16:54:37.118,1607,1783677277000.0,1783677277117.923,117.923095703125,789.625,True,True,0,1067,1067,816,6528,254.5530830078125,27838.02858039836,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1068,2026-07-10 16:54:37.120,1608,1783677277000.0,1783677277119.647,119.64697265625,1.723876953125,True,True,0,1068,1068,818,6544,254.5548068847656,27863.547684687168,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1069,2026-07-10 16:54:37.274,1609,1783677277000.0,1783677277273.904,273.904052734375,154.257080078125,True,True,0,1069,1069,816,6528,254.70906396484375,27872.30218465993,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1070,2026-07-10 16:54:37.518,1610,1783677277000.0,1783677277517.805,517.804931640625,243.90087890625,True,True,0,1070,1070,820,6560,254.95296484375,27871.36836927902,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1071,2026-07-10 16:54:37.825,1611,1783677277000.0,1783677277825.069,825.069091796875,307.26416015625,True,True,0,1071,1071,820,6560,255.26022900390626,27863.51805666976,-7.051142,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1072,2026-07-10 16:54:38.034,1612,1783677278000.0,1783677278033.022,33.02197265625,792.047119140625,True,True,0,1072,1072,820,6560,255.4681818847656,27866.51530330764,-7.051129,110.3993,-7.051142,110.3993,1,DELIVERY,0.0,0,0,12.77
1073,2026-07-10 16:54:38.139,1613,1783677278000.0,1783677278139.372,139.3720703125,106.35009765625,True,True,0,1073,1073,820,6560,255.5745319824219,27880.58710204383,-7.051128,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1074,2026-07-10 16:54:38.302,1614,1783677278000.0,1783677278301.503,301.5029296875,162.130859375,True,True,0,1074,1074,822,6576,255.73666284179689,27888.625435032238,-7.051128,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1075,2026-07-10 16:54:38.555,1615,1783677278000.0,1783677278555.198,555.197998046875,253.695068359375,True,True,0,1075,1075,819,6552,255.99035791015626,27886.58158173846,-7.051128,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1076,2026-07-10 16:54:38.747,1616,1783677278000.0,1783677278747.016,747.01611328125,191.818115234375,True,True,0,1076,1076,818,6544,256.1821760253906,27891.24563955544,-7.051128,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1077,2026-07-10 16:54:39.157,1617,1783677279000.0,1783677279157.2,157.199951171875,589.816162109375,True,True,0,1077,1077,817,6536,256.5923598632813,27872.13151557062,-7.051128,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1078,2026-07-10 16:54:39.264,1618,1783677279000.0,1783677279263.941,263.94091796875,106.740966796875,True,True,0,1078,1078,816,6528,256.6991008300781,27885.97224085501,-7.051126,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1079,2026-07-10 16:54:39.332,1619,1783677279000.0,1783677279331.887,331.886962890625,67.946044921875,True,True,0,1079,1079,821,6568,256.767046875,27904.17262339751,-7.051126,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1080,2026-07-10 16:54:39.535,1620,1783677279000.0,1783677279535.517,535.51708984375,203.630126953125,True,True,0,1080,1080,819,6552,256.9706770019531,27907.557716966647,-7.051126,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1081,2026-07-10 16:54:39.771,1621,1783677279000.0,1783677279770.868,770.867919921875,235.350830078125,True,True,0,1081,1081,811,6488,257.2060278320312,27907.24642226327,-7.051126,110.3993,-7.051141,110.3993,1,DELIVERY,0.0,0,0,12.77
1082,2026-07-10 16:54:40.181,1623,1783677280000.0,1783677280180.638,180.637939453125,590.22998046875,True,True,0,1082,1082,812,6496,257.6157978515625,27888.07231511336,-7.051124,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1083,2026-07-10 16:54:40.346,1624,1783677280000.0,1783677280346.376,346.3759765625,165.738037109375,True,True,0,1083,1083,812,6496,257.7815358886719,27895.341593067144,-7.051124,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1084,2026-07-10 16:54:40.693,1625,1783677280000.0,1783677280692.833,692.8330078125,346.45703125,True,True,0,1084,1084,816,6528,258.1279929199219,27883.19050012074,-7.051124,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1085,2026-07-10 16:54:40.799,1626,1783677280000.0,1783677280799.344,799.343994140625,106.510986328125,True,True,0,1085,1085,816,6528,258.23450390625,27896.96919283622,-7.051124,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1086,2026-07-10 16:54:41.104,1627,1783677281000.0,1783677281104.18,104.179931640625,695.1640625,True,True,0,1086,1086,817,6536,258.53933984375,27889.35720327016,-7.051123,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1087,2026-07-10 16:54:41.327,1628,1783677281000.0,1783677281326.847,326.846923828125,222.6669921875,True,True,0,1087,1087,817,6536,258.7620068359375,27890.616896381565,-7.051123,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1088,2026-07-10 16:54:41.375,1629,1783677281000.0,1783677281375.109,375.10888671875,48.261962890625,True,True,0,1088,1088,817,6536,258.81026879882813,27910.669980466817,-7.051123,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1089,2026-07-10 16:54:41.682,1630,1783677281000.0,1783677281681.87,681.8701171875,306.76123046875,True,True,0,1089,1089,814,6512,259.11703002929687,27902.758839056376,-7.051123,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1090,2026-07-10 16:54:42.027,1632,1783677282000.0,1783677282026.645,26.64501953125,655.22509765625,True,True,0,1090,1090,824,6592,259.46180493164064,27891.087869008763,-7.051123,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1091,2026-07-10 16:54:42.211,1633,1783677282000.0,1783677282211.027,211.027099609375,184.382080078125,True,True,0,1091,1091,822,6576,259.6461870117187,27896.60839376427,-7.051123,110.3993,-7.05114,110.3993,1,DELIVERY,0.0,0,0,12.77
1092,2026-07-10 16:54:42.446,1634,1783677282000.0,1783677282445.532,445.531982421875,234.5048828125,True,True,0,1092,1092,820,6560,259.88069189453125,27896.678076192853,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1093,2026-07-10 16:54:42.638,1635,1783677282000.0,1783677282638.151,638.15087890625,192.618896484375,True,True,0,1093,1093,820,6560,260.0733107910156,27901.24053071683,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1094,2026-07-10 16:54:43.154,1637,1783677283000.0,1783677283153.59,153.590087890625,484.560791015625,True,True,0,1094,1094,823,6584,260.58875,27871.31831285886,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1095,2026-07-10 16:54:43.260,1638,1783677283000.0,1783677283259.903,259.903076171875,106.31298828125,True,True,0,1095,1095,823,6584,260.6950629882812,27885.207785184564,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1096,2026-07-10 16:54:43.459,1639,1783677283000.0,1783677283459.446,459.446044921875,199.54296875,True,True,0,1096,1096,817,6536,260.8946059570313,27888.93228861294,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1097,2026-07-10 16:54:43.663,1640,1783677283000.0,1783677283663.299,663.299072265625,203.85302734375,True,True,0,1097,1097,816,6528,261.098458984375,27892.16002395409,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1098,2026-07-10 16:54:44.064,1642,1783677284000.0,1783677284064.196,64.196044921875,599.10302734375,True,True,0,1098,1098,820,6560,261.49935595703124,27874.485477500497,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1099,2026-07-10 16:54:44.277,1643,1783677284000.0,1783677284276.61,276.610107421875,212.4140625,True,True,0,1099,1099,818,6544,261.71177001953123,27876.86621604955,-7.051123,110.3993,-7.051139,110.3993,1,DELIVERY,0.0,0,0,12.77
1100,2026-07-10 16:54:44.481,1644,1783677284000.0,1783677284480.986,480.986083984375,204.3759765625,True,True,0,1100,1100,823,6584,261.91614599609375,27880.25141492769,-7.051121,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1101,2026-07-10 16:54:44.892,1645,1783677284000.0,1783677284891.785,891.784912109375,410.798828125,True,True,0,1101,1101,823,6584,262.32694482421874,27861.68994152531,-7.051121,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1102,2026-07-10 16:54:45.004,1646,1783677285000.0,1783677285004.304,4.303955078125,887.48095703125,True,True,0,1102,1102,828,6624,262.4394638671875,27874.98454768276,-7.051121,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1103,2026-07-10 16:54:45.199,1647,1783677285000.0,1783677285199.377,199.376953125,195.072998046875,True,True,0,1103,1103,826,6608,262.6345368652344,27879.44071406416,-7.051121,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1104,2026-07-10 16:54:45.473,1648,1783677285000.0,1783677285472.878,472.8779296875,273.5009765625,True,True,0,1104,1104,826,6608,262.9080378417969,27875.572234919655,-7.051121,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1105,2026-07-10 16:54:45.519,1649,1783677285000.0,1783677285518.978,518.97802734375,46.10009765625,True,True,0,1105,1105,823,6584,262.9541379394531,27895.72378468902,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1106,2026-07-10 16:54:45.813,1650,1783677285000.0,1783677285812.648,812.64794921875,293.669921875,True,True,0,1106,1106,824,6592,263.2478078613281,27889.645348414488,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1107,2026-07-10 16:54:46.018,1651,1783677286000.0,1783677286018.014,18.013916015625,794.634033203125,True,True,0,1107,1107,824,6592,263.453173828125,27892.926447696154,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.78
1108,2026-07-10 16:54:46.130,1652,1783677286000.0,1783677286129.593,129.593017578125,111.5791015625,True,True,0,1108,1108,823,6584,263.5647529296875,27906.098665484868,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.78
1109,2026-07-10 16:54:46.327,1653,1783677286000.0,1783677286326.956,326.9560546875,197.363037109375,True,True,0,1109,1109,820,6560,263.7621159667969,27910.088501590202,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.78
1110,2026-07-10 16:54:46.535,1654,1783677286000.0,1783677286534.854,534.85400390625,207.89794921875,True,True,0,1110,1110,823,6584,263.9700139160156,27913.049253936322,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.78
1111,2026-07-10 16:54:46.752,1655,1783677286000.0,1783677286751.389,751.388916015625,216.534912109375,True,True,0,1111,1111,821,6568,264.186548828125,27915.032134349487,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.78
1112,2026-07-10 16:54:47.234,1656,1783677287000.0,1783677287233.736,233.736083984375,517.65283203125,True,True,0,1112,1112,829,6632,264.66889599609374,27889.215966310385,-7.051119,110.3993,-7.051138,110.3993,1,DELIVERY,0.0,0,0,12.77
1113,2026-07-10 16:54:47.355,1657,1783677287000.0,1783677287355.22,355.219970703125,121.48388671875,True,True,0,1113,1113,831,6648,264.7903798828125,27901.52725061126,-7.051114,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1114,2026-07-10 16:54:47.363,1658,1783677287000.0,1783677287363.141,363.14111328125,7.921142578125,True,True,0,1114,1114,831,6648,264.79830102539063,27925.79850914884,-7.051114,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1115,2026-07-10 16:54:47.549,1659,1783677287000.0,1783677287548.874,548.8740234375,185.73291015625,True,True,0,1115,1115,833,6664,264.98403393554685,27931.373411728895,-7.051114,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1116,2026-07-10 16:54:47.758,1660,1783677287000.0,1783677287757.589,757.589111328125,208.715087890625,True,True,0,1116,1116,830,6640,265.1927490234375,27934.428928693247,-7.051114,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1117,2026-07-10 16:54:48.176,1662,1783677288000.0,1783677288175.692,175.69189453125,581.897216796875,True,True,0,1117,1117,823,6584,265.61085180664065,27915.24498930365,-7.051114,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1118,2026-07-10 16:54:48.366,1663,1783677288000.0,1783677288365.475,365.47509765625,189.783203125,True,True,0,1118,1118,821,6568,265.80063500976564,27920.02359109241,-7.051114,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1119,2026-07-10 16:54:48.597,1664,1783677288000.0,1783677288597.057,597.056884765625,231.581787109375,True,True,0,1119,1119,823,6584,266.032216796875,27920.46801486207,-7.051112,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1120,2026-07-10 16:54:48.778,1665,1783677288000.0,1783677288777.8,777.800048828125,180.7431640625,True,True,0,1120,1120,821,6568,266.2129599609375,27926.18361288972,-7.051112,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1121,2026-07-10 16:54:49.192,1666,1783677289000.0,1783677289191.984,191.98388671875,585.816162109375,True,True,0,1121,1121,821,6568,266.6271437988281,27907.43618216978,-7.051112,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1122,2026-07-10 16:54:49.208,1667,1783677289000.0,1783677289207.484,207.48388671875,15.5,True,True,0,1122,1122,821,6568,266.64264379882815,27930.446135310674,-7.051112,110.3993,-7.051137,110.3993,1,DELIVERY,0.0,0,0,12.77
1123,2026-07-10 16:54:49.402,1668,1783677289000.0,1783677289401.58,401.580078125,194.09619140625,True,True,0,1123,1123,826,6608,266.8367399902344,27934.893824114333,-7.051112,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1124,2026-07-10 16:54:49.704,1669,1783677289000.0,1783677289703.612,703.612060546875,302.031982421875,True,True,0,1124,1124,824,6592,267.13877197265623,27927.986435318555,-7.051112,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1125,2026-07-10 16:54:50.022,1671,1783677290000.0,1783677290022.178,22.177978515625,681.43408203125,True,True,0,1125,1125,826,6608,267.457337890625,27919.428417603136,-7.051112,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1126,2026-07-10 16:54:50.318,1672,1783677290000.0,1783677290317.942,317.94189453125,295.763916015625,True,True,0,1126,1126,823,6584,267.75310180664064,27913.178034431414,-7.051112,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1127,2026-07-10 16:54:50.425,1673,1783677290000.0,1783677290424.983,424.98291015625,107.041015625,True,True,0,1127,1127,816,6528,267.86014282226563,27926.394428018655,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1128,2026-07-10 16:54:50.621,1674,1783677290000.0,1783677290621.246,621.24609375,196.26318359375,True,True,0,1128,1128,816,6528,268.0564060058594,27930.300609329013,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1129,2026-07-10 16:54:51.051,1676,1783677291000.0,1783677291050.554,50.553955078125,570.692138671875,True,True,0,1129,1129,818,6544,268.4857138671875,27910.013877709705,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1130,2026-07-10 16:54:51.499,1677,1783677291000.0,1783677291499.187,499.18701171875,448.633056640625,True,True,0,1130,1130,822,6576,268.9343469238281,27887.906791334,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1131,2026-07-10 16:54:51.568,1678,1783677291000.0,1783677291568.561,568.56103515625,69.3740234375,True,True,0,1131,1131,822,6576,269.0037209472656,27905.16046977492,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1132,2026-07-10 16:54:51.641,1679,1783677291000.0,1783677291641.106,641.10595703125,72.544921875,True,True,0,1132,1132,823,6584,269.0762658691406,27922.105934285075,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1133,2026-07-10 16:54:52.067,1681,1783677292000.0,1783677292066.703,66.702880859375,574.403076171875,True,True,0,1133,1133,823,6584,269.5018627929687,27902.44164574357,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1134,2026-07-10 16:54:52.367,1682,1783677292000.0,1783677292366.715,366.715087890625,300.01220703125,True,True,0,1134,1134,817,6536,269.801875,27895.640087749576,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1135,2026-07-10 16:54:52.574,1683,1783677292000.0,1783677292573.958,573.9580078125,207.242919921875,True,True,0,1135,1135,817,6536,270.0091179199219,27898.435645547546,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1136,2026-07-10 16:54:52.679,1684,1783677292000.0,1783677292678.818,678.818115234375,104.860107421875,True,True,0,1136,1136,818,6544,270.11397802734376,27911.832090513974,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1137,2026-07-10 16:54:53.091,1686,1783677293000.0,1783677293090.85,90.85009765625,587.968017578125,True,True,0,1137,1137,815,6520,270.5260100097656,27893.42141159589,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1138,2026-07-10 16:54:53.288,1687,1783677293000.0,1783677293287.847,287.846923828125,196.996826171875,True,True,0,1138,1138,817,6536,270.7230068359375,27897.266982472956,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1139,2026-07-10 16:54:53.700,1688,1783677293000.0,1783677293699.449,699.448974609375,411.60205078125,True,True,0,1139,1139,815,6520,271.13460888671875,27878.963998868046,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1140,2026-07-10 16:54:53.908,1689,1783677293000.0,1783677293908.038,908.0380859375,208.589111328125,True,True,0,1140,1140,819,6552,271.3431979980469,27881.679201165956,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1141,2026-07-10 16:54:54.115,1691,1783677294000.0,1783677294114.857,114.85693359375,793.18115234375,True,True,0,1141,1141,819,6552,271.5500168457031,27884.572013495777,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1142,2026-07-10 16:54:54.329,1692,1783677294000.0,1783677294329.24,329.239990234375,214.383056640625,True,True,0,1142,1142,823,6584,271.76439990234377,27886.801960533903,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1143,2026-07-10 16:54:54.619,1693,1783677294000.0,1783677294618.964,618.964111328125,289.72412109375,True,True,0,1143,1143,820,6560,272.0541240234375,27881.216751364274,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1144,2026-07-10 16:54:55.029,1694,1783677294000.0,1783677295028.764,1028.763916015625,409.7998046875,True,True,0,1144,1144,820,6560,272.463923828125,27863.358544263694,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1145,2026-07-10 16:54:55.137,1695,1783677295000.0,1783677295136.538,136.5380859375,892.225830078125,True,True,0,1145,1145,820,6560,272.5716979980469,27876.408503917548,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1146,2026-07-10 16:54:55.148,1696,1783677295000.0,1783677295148.25,148.25,11.7119140625,True,True,0,1146,1146,821,6568,272.5834099121094,27899.30613331195,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1147,2026-07-10 16:54:55.350,1697,1783677295000.0,1783677295350.158,350.157958984375,201.907958984375,True,True,0,1147,1147,821,6568,272.78531787109375,27902.733400031582,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1148,2026-07-10 16:54:55.557,1698,1783677295000.0,1783677295557.247,557.2470703125,207.089111328125,True,True,0,1148,1148,820,6560,272.99240698242187,27905.59665819031,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1149,2026-07-10 16:54:55.861,1699,1783677295000.0,1783677295861.301,861.301025390625,304.053955078125,True,True,0,1149,1149,817,6536,273.2964609375,27898.46591443295,-7.051111,110.3993,-7.051136,110.3993,1,DELIVERY,0.0,0,0,12.77
1150,2026-07-10 16:54:56.053,1700,1783677296000.0,1783677296053.216,53.216064453125,808.0849609375,True,True,0,1150,1150,824,6592,273.4883759765625,27902.99212078387,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1151,2026-07-10 16:54:56.175,1701,1783677296000.0,1783677296175.302,175.302001953125,122.0859375,True,True,0,1151,1151,821,6568,273.6104619140625,27914.546638932636,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1152,2026-07-10 16:54:56.375,1702,1783677296000.0,1783677296375.044,375.0439453125,199.741943359375,True,True,0,1152,1152,821,6568,273.81020385742187,27918.170660946296,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1153,2026-07-10 16:54:56.579,1703,1783677296000.0,1783677296578.621,578.62109375,203.5771484375,True,True,0,1153,1153,818,6544,274.01378100585936,27921.31100820947,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1154,2026-07-10 16:54:56.873,1704,1783677296000.0,1783677296873.113,873.113037109375,294.491943359375,True,True,0,1154,1154,818,6544,274.30827294921875,27915.191611510632,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1155,2026-07-10 16:54:57.282,1705,1783677297000.0,1783677297281.901,281.90087890625,591.212158203125,True,True,0,1155,1155,818,6544,274.7170607910156,27897.473778776835,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1156,2026-07-10 16:54:57.795,1706,1783677297000.0,1783677297794.737,794.737060546875,512.836181640625,True,True,0,1156,1156,818,6544,275.22989697265626,27869.268870750802,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
1157,2026-07-10 16:54:57.796,1707,1783677297000.0,1783677297795.851,795.85107421875,1.114013671875,True,True,0,1157,1157,818,6544,275.2310109863281,27892.932458767697,-7.05111,110.3993,-7.051135,110.3993,1,DELIVERY,0.0,0,0,12.77
